Date,Campaign Name,Campaign ID,Ad Name,Ad ID,Custom Id,Title,Description,Cta,Url,Thumbnail Url,Video Url,Poster Image,Clicks,Served Ads,Impressions,Spent,Value,ROAS,ROAS (Clicks),ROAS (Views),CTR,CPM,Actual CPC,CPA,CPA (Clicks),CPA (Views),Conversions,Conversions (Clicks),Conversions (Views),Conversion Rate,Conversion Rate (Clicks),Conversion Rate (Views),Unnamed: 33
8/27/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_CLIP_Image 191,4120857956,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",LEARN_MORE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,https://cdn.taboola.com/libtrc/static/thumbnails/f809ff94cdc88ee4caba47cec67cd542.jpg,https://cdn.taboola.com/libtrc/static/video/v1748526571/c2lwzb3v1casinbjllfz.mp4!-#@800x450,,10,2310,486,1.67,0,0,0,0,2.06,3.45,0.17,0,0,0,0,0,0,0,0,0,
8/27/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_STATIC_Image 192,4120857241,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",LEARN_MORE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI%0A,https://cdn.taboola.com/libtrc/static/thumbnails/3819e95dda8a3f472a292a06398df01e.png,,,10,2840,579,1.54,0,0,0,0,1.73,2.67,0.15,0,0,0,0,0,0,0,0,0,
8/27/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 176,4116151275,,"If you are over 50, you might be eligible for these hearing aids ! (Find out More)","Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9%0A,https://cdn.taboola.com/libtrc/static/thumbnails/39987e3906b809fef769f4a7015eed42.jpg,https://cdn.taboola.com/libtrc/static/video/v1747232513/gih1ds51nwqmslb6fwxv.mp4!-#@800x480,https://cdn.taboola.com/libtrc/static/thumbnails/32adb401c7c1bdfa52c51a3f4d4676a2.jpg,6,2448,787,1.17,0,0,0,0,0.76,1.48,0.19,0,0,0,0,0,0,0,0,0,
8/27/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_STATIC_Image 162,4100123004,,Britons born before 1970 may try these innovative hearing aids for Free (Read more),"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,7,1161,187,0.9,0,0,0,0,3.74,4.82,0.13,0,0,0,0,0,0,0,0,0,
8/27/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_CLIP_ Image 189,4120857957,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",LEARN_MORE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,https://cdn.taboola.com/libtrc/static/thumbnails/e263a74a5ff06ba6b2897192bec1be3d.jpg,https://cdn.taboola.com/libtrc/static/video/v1748526551/qy37pkmvbfn8xet9yold.mp4!-#@800x450,,2,648,160,0.36,0,0,0,0,1.25,2.25,0.18,0,0,0,0,0,0,0,0,0,
8/27/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_STATIC_Image 162,4100121590,,Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,2,961,168,0.2,0,0,0,0,1.19,1.18,0.1,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_STATIC_Image 137_Title 15,4066592681,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/b8f7cf62189d6c9743999aed0da53571.png,,,161,181510,34786,42.43,0,0,0,0,0.46,1.22,0.26,42.43,42.43,0,1,1,0,0.62,0.62,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_STATIC_Image 159 1,4100119243,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/e144d1f2246a9df719351d5a545e968b.png,,,74,53303,9706,17.29,0,0,0,0,0.76,1.78,0.23,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 139_Title 15,4066592695,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/IMAGE_UPSCALER/EIU/5fda96c9-51a6-456b-a1c7-870b46e7ed7b__etyunmRa.jpg,https://cdn.taboola.com/libtrc/static/video/v1744363111/hijowsrwik2vrx7wrsgi.mp4!-#@710x400,http://cdn.taboola.com/libtrc/static/thumbnails/deb7c783be905e134bac7497455e3ac9.jpg,57,50601,10724,12.62,0,0,0,0,0.53,1.18,0.22,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 118_Title 15,3976373554,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/cdf7abe62ec44d244d367146dda14b84.jpg,https://cdn.taboola.com/libtrc/static/video/v1722590066/yz1yeanqtcereiug4fav.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/27d08277800f5744a0eb88d6d00c6f2e.jpg,46,38978,9331,10.96,0,0,0,0,0.49,1.17,0.24,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 167,4116151272,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9%0A,https://cdn.taboola.com/libtrc/static/thumbnails/5cdfd6caf40f0c720954d2c80611f7f5.jpg,https://cdn.taboola.com/libtrc/static/video/v1747232453/dttn6j0smwc420becuq8.mp4!-#@800x480,https://cdn.taboola.com/libtrc/static/thumbnails/a5e988fee500f2e6821ba7cd2f3147dc.jpg,46,31341,7620,10.07,0,0,0,0,0.6,1.32,0.22,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,,4116151280,,"If you are over 50, you might be eligible for these hearing aids ! (Find out More)","Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9%0A,https://cdn.taboola.com/libtrc/static/thumbnails/2c30b990a7802f913039b48f63dd1dd6.jpg,https://cdn.taboola.com/libtrc/static/video/v1747232492/vay8lvxi16laevceuccd.mp4!-#@800x480,https://cdn.taboola.com/libtrc/static/thumbnails/9cd1d1d2f715a64f7a7e5e55d1add380.jpg,30,12658,2881,6.39,0,0,0,0,1.04,2.22,0.21,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 174,4116151273,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9%0A,https://cdn.taboola.com/libtrc/static/thumbnails/2c30b990a7802f913039b48f63dd1dd6.jpg,https://cdn.taboola.com/libtrc/static/video/v1747232492/vay8lvxi16laevceuccd.mp4!-#@800x480,https://cdn.taboola.com/libtrc/static/thumbnails/9cd1d1d2f715a64f7a7e5e55d1add380.jpg,27,26140,6803,5.41,0,0,0,0,0.4,0.79,0.2,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 191,4120857960,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",LEARN_MORE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,https://cdn.taboola.com/libtrc/static/thumbnails/f809ff94cdc88ee4caba47cec67cd542.jpg,https://cdn.taboola.com/libtrc/static/video/v1748526571/c2lwzb3v1casinbjllfz.mp4!-#@800x450,,20,10752,2417,4.95,0,0,0,0,0.83,2.05,0.25,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_STATIC_Image 136_Title 15,4097690849,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,http://cdn.taboola.com/libtrc/static/thumbnails/1ac07d9e6a1ab0e064b9e044eb0c7c58.png,,,20,8809,1658,4.26,0,0,0,0,1.21,2.57,0.21,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_STATIC_Image 159 1,4100119234,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,http://cdn.taboola.com/libtrc/static/thumbnails/e144d1f2246a9df719351d5a545e968b.png,,,13,4374,838,2.77,0,0,0,0,1.55,3.31,0.21,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_CLIP_Image 167,4116151291,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,https://cdn.taboola.com/libtrc/static/thumbnails/5cdfd6caf40f0c720954d2c80611f7f5.jpg,https://cdn.taboola.com/libtrc/static/video/v1747232453/dttn6j0smwc420becuq8.mp4!-#@800x480,https://cdn.taboola.com/libtrc/static/thumbnails/a5e988fee500f2e6821ba7cd2f3147dc.jpg,16,6936,1478,2.45,0,0,0,0,1.08,1.66,0.15,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_STATIC_Image 134_Title 15,4066592675,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/6ce76bb9870f38b35fbe1134bc609222.png,,,12,16976,4344,2.44,0,0,0,0,0.28,0.56,0.2,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_STATIC_Image 192,4120857241,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",LEARN_MORE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI%0A,https://cdn.taboola.com/libtrc/static/thumbnails/3819e95dda8a3f472a292a06398df01e.png,,,11,3946,772,2.1,0,0,0,0,1.42,2.72,0.19,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_STATIC_Image 160,4100119242,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,http://cdn.taboola.com/libtrc/static/thumbnails/f55ef3c50872680068035be6f967235b.png,,,11,4592,946,1.94,0,0,0,0,1.16,2.05,0.18,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_STATIC_Image 162,4100123005,,Britons born before 1970 may try these innovative hearing aids for Free (Read more),"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,8,3344,616,1.46,0,0,0,0,1.3,2.37,0.18,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_CLIP_Image 191,4120857956,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",LEARN_MORE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,https://cdn.taboola.com/libtrc/static/thumbnails/f809ff94cdc88ee4caba47cec67cd542.jpg,https://cdn.taboola.com/libtrc/static/video/v1748526571/c2lwzb3v1casinbjllfz.mp4!-#@800x450,,7,3107,677,1.44,0,0,0,0,1.03,2.13,0.21,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 176,4116151275,,"If you are over 50, you might be eligible for these hearing aids ! (Find out More)","Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9%0A,https://cdn.taboola.com/libtrc/static/thumbnails/39987e3906b809fef769f4a7015eed42.jpg,https://cdn.taboola.com/libtrc/static/video/v1747232513/gih1ds51nwqmslb6fwxv.mp4!-#@800x480,https://cdn.taboola.com/libtrc/static/thumbnails/32adb401c7c1bdfa52c51a3f4d4676a2.jpg,8,4115,1413,1.41,0,0,0,0,0.57,1,0.18,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_CLIP_ Image 189,4120857957,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",LEARN_MORE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,https://cdn.taboola.com/libtrc/static/thumbnails/e263a74a5ff06ba6b2897192bec1be3d.jpg,https://cdn.taboola.com/libtrc/static/video/v1748526551/qy37pkmvbfn8xet9yold.mp4!-#@800x450,,4,591,139,1.06,0,0,0,0,2.88,7.64,0.27,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_STATIC_Image 162,4100123004,,Britons born before 1970 may try these innovative hearing aids for Free (Read more),"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,2,888,149,0.49,0,0,0,0,1.34,3.26,0.24,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_CLIP_Image 118,4100122456,,Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI%0A,http://cdn.taboola.com/libtrc/static/thumbnails/ce723f7cbdd2f21bacc7a41a89b0bf67.jpg,https://cdn.taboola.com/libtrc/static/video/v1741973699/kdj3eipgruhegfmy0nxv.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/3c03d6d65f7749beab615d84da8c4fae.jpg,4,2134,430,0.48,0,0,0,0,0.93,1.11,0.12,0,0,0,0,0,0,0,0,0,
8/26/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_STATIC_Image 162,4100121590,,Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,1,1121,210,0.26,0,0,0,0,0.48,1.22,0.26,0,0,0,0,0,0,0,0,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_STATIC_Image 137_Title 15,4066592681,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/b8f7cf62189d6c9743999aed0da53571.png,,,159,188922,30018,39.8,0,0,0,0,0.53,1.33,0.25,39.8,39.8,0,1,1,0,0.63,0.63,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_STATIC_Image 159 1,4100119243,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/e144d1f2246a9df719351d5a545e968b.png,,,110,87225,14640,29.65,0,0,0,0,0.75,2.03,0.27,0,0,0,0,0,0,0,0,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 139_Title 15,4066592695,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/IMAGE_UPSCALER/EIU/5fda96c9-51a6-456b-a1c7-870b46e7ed7b__etyunmRa.jpg,https://cdn.taboola.com/libtrc/static/video/v1744363111/hijowsrwik2vrx7wrsgi.mp4!-#@710x400,http://cdn.taboola.com/libtrc/static/thumbnails/deb7c783be905e134bac7497455e3ac9.jpg,22,26194,4273,6.32,0,0,0,0,0.51,1.48,0.29,0,0,0,0,0,0,0,0,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_STATIC_Image 134_Title 15,4066592675,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/6ce76bb9870f38b35fbe1134bc609222.png,,,27,21878,4350,6.16,0,0,0,0,0.62,1.42,0.23,0,0,0,0,0,0,0,0,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 191,4120857960,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",LEARN_MORE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,https://cdn.taboola.com/libtrc/static/thumbnails/f809ff94cdc88ee4caba47cec67cd542.jpg,https://cdn.taboola.com/libtrc/static/video/v1748526571/c2lwzb3v1casinbjllfz.mp4!-#@800x450,,19,9583,1835,5.94,0,0,0,0,1.04,3.24,0.31,5.94,5.94,0,1,1,0,5.26,5.26,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 174,4116151273,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9%0A,https://cdn.taboola.com/libtrc/static/thumbnails/2c30b990a7802f913039b48f63dd1dd6.jpg,https://cdn.taboola.com/libtrc/static/video/v1747232492/vay8lvxi16laevceuccd.mp4!-#@800x480,https://cdn.taboola.com/libtrc/static/thumbnails/9cd1d1d2f715a64f7a7e5e55d1add380.jpg,21,9496,2083,5.8,0,0,0,0,1.01,2.79,0.28,0,0,0,0,0,0,0,0,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 118_Title 15,3976373554,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/cdf7abe62ec44d244d367146dda14b84.jpg,https://cdn.taboola.com/libtrc/static/video/v1722590066/yz1yeanqtcereiug4fav.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/27d08277800f5744a0eb88d6d00c6f2e.jpg,21,22035,4192,5.7,0,0,0,0,0.5,1.36,0.27,5.7,5.7,0,1,1,0,4.76,4.76,0,
8/25/25,EarPros_UK_LEAD_MAR25_PREDICTIVE_mobile,44272980,UK_STATIC_Image 159 1,4100119234,,${city:capitalized}$: Calling All People over 50. Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEU2G5BNI,http://cdn.taboola.com/libtrc/static/thumbnails/e144d1f2246a9df719351d5a545e968b.png,,,26,6405,1203,5.2,0,0,0,0,2.16,4.32,0.2,5.2,5.2,0,1,1,0,3.85,3.85,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,,4116151280,,"If you are over 50, you might be eligible for these hearing aids ! (Find out More)","Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9%0A,https://cdn.taboola.com/libtrc/static/thumbnails/2c30b990a7802f913039b48f63dd1dd6.jpg,https://cdn.taboola.com/libtrc/static/video/v1747232492/vay8lvxi16laevceuccd.mp4!-#@800x480,https://cdn.taboola.com/libtrc/static/thumbnails/9cd1d1d2f715a64f7a7e5e55d1add380.jpg,19,8416,1646,4.17,0,0,0,0,1.15,2.54,0.22,0,0,0,0,0,0,0,0,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 167,4116151272,,${city:capitalized}$: Calling All People over 50! Claim Your New Hearing Aids Now,"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9%0A,https://cdn.taboola.com/libtrc/static/thumbnails/5cdfd6caf40f0c720954d2c80611f7f5.jpg,https://cdn.taboola.com/libtrc/static/video/v1747232453/dttn6j0smwc420becuq8.mp4!-#@800x480,https://cdn.taboola.com/libtrc/static/thumbnails/a5e988fee500f2e6821ba7cd2f3147dc.jpg,17,9871,2018,3.46,0,0,0,0,0.84,1.72,0.2,0,0,0,0,0,0,0,0,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_STATIC_Image 162,4100123005,,Britons born before 1970 may try these innovative hearing aids for Free (Read more),"Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,12,4159,783,2.96,0,0,0,0,1.53,3.79,0.25,2.96,2.96,0,1,1,0,8.33,8.33,0,
8/25/25,EarPros_UK_LEAD_APR24_mobile,36874267,UK_CLIP_Image 176,4116151275,,"If you are over 50, you might be eligible for these hearing aids ! (Find out More)","Sleek, discreet, and affordable hearing aids are now available. Take a free trial today and experience the difference.",TRY_FREE,https://get.earpros.com/uk/adv/free-hearing-aid-trial/?mci=UKNAT1MEUZBJFW9%0A,https://cdn.taboola.com/libtrc/static/thumbnails/39987e3906b809fef769f4a7015eed42.jpg,https://cdn.taboola.com/libtrc/static/video/v1747232513/gih1ds51nwqmslb6fwxv.mp4!-#@800x480,https://cdn.taboola.com/libtrc/static/thumbnails/32adb401c7c1bdfa52c51a3f4d4676a2.jpg,10,5908,2599,2.14,0,0,0,0,0.38,0.82,0.21,0,0,0,0,0,0,0,0,0,
